saddr,saddr-raw,daddr,daddr-raw,ipid,ttl,classification,success,sport,dport,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,udp_pkt_size,data,repeat,cooldown,timestamp-str,timestamp-ts,timestamp-us
37.74.75.239,4014688805,172.20.88.54,911742124,38952,244,udp,1,161,47690,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903006871614eee4702010102040100c27f0400040004003030040c8000000903006871614eee470400a81e020237f002010002010030123010060a2b060106030f010104004102097f,0,0,2025-06-02T11:19:15.417+0200,1748855955,417475
84.27.57.35,590945108,172.20.88.54,911742124,33400,50,udp,1,161,37838,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c8000124c05906ebbd4d8443302017d020322d5890400040004003030040c8000124c05906ebbd4d844330400a81e020237f002010002010030123010060a2b060106030f010104004102075d,0,0,2025-06-02T11:19:15.418+0200,1748855955,418680
37.26.224.95,1608522277,172.20.88.54,911742124,28096,243,udp,1,161,56032,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903007c310e92e6510201050204022227a40400040004003030040c8000000903007c310e92e6510400a81e020237f002010002010030123010060a2b060106030f01010400410222d1,0,0,2025-06-02T11:19:15.418+0200,1748855955,418787
85.146.202.137,2311754325,172.20.88.54,911742124,37213,242,udp,1,161,48841,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903004c710de35e000201300204019ddc6d0400040004003030040c8000000903004c710de35e000400a81e020237f002010002010030123010060a2b060106030f010104004102084a,0,0,2025-06-02T11:19:15.418+0200,1748855955,418962
84.30.79.255,4283375188,172.20.88.54,911742124,30764,243,udp,1,161,55974,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903000029c2006800020122020401f96e770400040004003031040c8000000903000029c20068000400a81f020237f002010002010030133011060a2b060106030f01010400410303769b,0,0,2025-06-02T11:19:15.419+0200,1748855955,419731
45.88.200.51,868767789,172.20.88.54,911742124,24411,55,udp,1,161,53660,,,,,123,3071020103300f02024a69020300ffe304010002010304243022041180001f8880041d1a159195ed6500000000020103020401e4c2320400040004003035041180001f8880041d1a159195ed65000000000400a81e020237f002010002010030123010060a2b060106030f01010400410208eb,0,0,2025-06-02T11:19:15.419+0200,1748855955,419921
84.27.190.255,4290648916,172.20.88.54,911742124,27705,243,udp,1,161,57649,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903000029c2016c0002010c020401eedd8c0400040004003031040c8000000903000029c2016c000400a81f020237f002010002010030133011060a2b060106030f01010400410304ab30,0,0,2025-06-02T11:19:15.420+0200,1748855955,420035
84.107.178.0,11692884,172.20.88.54,911742124,47800,242,udp,1,161,55175,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c8000000903000029c2008c000201080203063e140400040004003030040c8000000903000029c2008c000400a81e020237f002010002010030123010060a2b060106030f0101040041020a8f,0,0,2025-06-02T11:19:15.420+0200,1748855955,420262
83.98.248.93,1576559187,172.20.88.54,911742124,19381,245,udp,1,161,34915,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030000c88b4fed0002010f020402cc7c980400040004003031040c80000009030000c88b4fed000400a81f020237f002010002010030133011060a2b060106030f0101040041030a429a,0,0,2025-06-02T11:19:15.420+0200,1748855955,420441
84.30.211.253,4258471508,172.20.88.54,911742124,65309,50,udp,1,161,60734,,,,,112,3066020103300e02024a6902020578040100020103041f301d040c8000124c055435301acfa7330202009602030aff130400040004003030040c8000124c055435301acfa7330400a81e020237f002010002010030123010060a2b060106030f0101040041020188,0,0,2025-06-02T11:19:15.420+0200,1748855955,420657
83.167.213.93,1574283091,172.20.88.54,911742124,17744,51,udp,1,161,37743,,,,,95,3055020103300e02024a6902022000040100020103041b3019040b800033870370fc8c50efd0020100020100040004000400302304000400a81d020237f00201000201003011300f060a2b060106030f01010400410150,0,0,2025-06-02T11:19:15.420+0200,1748855955,420805
31.3.12.79,1326187295,172.20.88.54,911742124,710,246,udp,1,161,45728,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903009cd57d351b80020104020400fe3ec30400040004003030040c8000000903009cd57d351b800400a81e020237f002010002010030123010060a2b060106030f01010400410226c6,0,0,2025-06-02T11:19:15.420+0200,1748855955,420927
82.72.231.199,3353823314,172.20.88.54,911742124,26069,51,udp,1,161,53409,,,,,110,3064020103300e02024a6902020578040100020103041e301c040c8000124c051c3e84204c31330202014102020c35040004000400302f040c8000124c051c3e84204c31330400a81d020237f00201000201003011300f060a2b060106030f01010400410101,0,0,2025-06-02T11:19:15.421+0200,1748855955,421444
31.160.248.49,838377503,172.20.88.54,911742124,31976,245,udp,1,161,56772,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300707db9a627f802010202030ea4cd0400040004003030040c800000090300707db9a627f80400a81e020237f002010002010030123010060a2b060106030f01010400410200c5,0,0,2025-06-02T11:19:15.421+0200,1748855955,421673
84.243.219.198,3336303444,172.20.88.54,911742124,15706,55,udp,1,161,36240,,,,,135,307d020103300f02024a69020300ffe3040100020103042b302904158000304404464754343046544b32343036373634320204677ce67c020400c08611040004000400303a04158000304404464754343046544b32343036373634320400a81f020237f002010002010030133011060a2b060106030f01010400410324e44c,0,0,2025-06-02T11:19:15.422+0200,1748855955,422160
45.138.126.254,4269705773,172.20.88.54,911742124,18577,239,udp,1,161,46615,,,,,112,3066020103300e02024a6902021000040100020103041f301d040c000000090300009e1e5d69d4020105020404dd77e30400040004003030040c000000090300009e1e5d69d40400a81e020237f002010002010030123010060a2b060106030f01010400410228bc,0,0,2025-06-02T11:19:15.422+0200,1748855955,422472
31.20.164.224,3768849439,172.20.88.54,911742124,47105,245,udp,1,161,60146,,,,,112,3066020103300e02024a6902020800040100020103041f301d040c00000009030040ce2432985002010d0204030cc1ad0400040004003030040c00000009030040ce243298500400a81e020237f002010002010030123010060a2b060106030f0101040041025079,0,0,2025-06-02T11:19:15.422+0200,1748855955,422609
45.152.39.229,3844577325,172.20.88.54,911742124,987,57,udp,1,161,35067,,,,,122,3070020103300f02024a69020300ffe304010002010304233021041180001f888096eef53411a5926700000000020111020324564a0400040004003035041180001f888096eef53411a59267000000000400a81e020237f002010002010030123010060a2b060106030f0101040041020434,0,0,2025-06-02T11:19:15.422+0200,1748855955,422784
80.112.202.233,3922358352,172.20.88.54,911742124,11877,243,udp,1,161,42447,,,,,110,3064020103300e02024a69020205dc040100020103041e301c040c8000000903005ca62dff6c8002011802031b9249040004000400302f040c8000000903005ca62dff6c800400a81d020237f00201000201003011300f060a2b060106030f01010400410179,0,0,2025-06-02T11:19:15.423+0200,1748855955,423008
31.160.29.71,1193123871,172.20.88.54,911742124,64634,244,udp,1,161,50720,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903002c4f5251fa240201020204021ad9740400040004003030040c8000000903002c4f5251fa240400a81e020237f002010002010030123010060a2b060106030f0101040041021e87,0,0,2025-06-02T11:19:15.423+0200,1748855955,423211
84.25.41.171,2871597396,172.20.88.54,911742124,17037,51,udp,1,161,53102,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f05cc03fa451aed33020101020334947c0400040004003030040c80000b2f05cc03fa451aed330400a81e020237f002010002010030123010060a2b060106030f01010400410205ce,0,0,2025-06-02T11:19:15.423+0200,1748855955,423468
82.72.213.90,1523927122,172.20.88.54,911742124,29390,51,udp,1,161,42723,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c8000124c05906ebbc240683302013e02033890df0400040004003030040c8000124c05906ebbc24068330400a81e020237f002010002010030123010060a2b060106030f01010400410202a4,0,0,2025-06-02T11:19:15.423+0200,1748855955,423749
77.61.186.57,968506701,172.20.88.54,911742124,44162,53,udp,1,161,52143,,,,,113,3067020103300f02024a69020300ffe3040100020103041f301d040d80001f8880b9b2643b92d16c650201060203031c830400040004003030040d80001f8880b9b2643b92d16c650400a81d020237f00201000201003011300f060a2b060106030f01010400410156,0,0,2025-06-02T11:19:15.423+0200,1748855955,423997
83.98.248.121,2046321235,172.20.88.54,911742124,19390,245,udp,1,161,47428,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030000c88b4fed0002010f020402cc7c990400040004003031040c80000009030000c88b4fed000400a81f020237f002010002010030133011060a2b060106030f0101040041030a429b,0,0,2025-06-02T11:19:15.424+0200,1748855955,424306
31.149.29.129,2166199583,172.20.88.54,911742124,19061,244,udp,1,161,38000,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903000027e3953a0002011b02040375174f0400040004003030040c8000000903000027e3953a000400a81e020237f002010002010030123010060a2b060106030f0101040041022a7e,0,0,2025-06-02T11:19:15.425+0200,1748855955,425271
31.3.8.81,1359479583,172.20.88.54,911742124,29640,243,udp,1,161,58272,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030058ac78267a8002010c0204041d0e310400040004003031040c80000009030058ac78267a800400a81f020237f002010002010030133011060a2b060106030f01010400410302bae6,0,0,2025-06-02T11:19:15.425+0200,1748855955,425537
46.182.222.188,3168712238,172.20.88.54,911742124,1800,54,udp,1,161,43384,,,,,110,3064020103300e02024a6902020fa0040100020103041e301c040b800007c703001bed94e8000201780204072e5879040004000400302f040b800007c703001bed94e8000400a81e020237f002010002010030123010060a2b060106030f0101040041021336,0,0,2025-06-02T11:19:15.426+0200,1748855955,426223
23.249.236.20,351074583,172.20.88.54,911742124,29470,243,udp,1,161,48910,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300f8c28806dec40201080204010bbd770400040004003031040c800000090300f8c28806dec40400a81f020237f002010002010030133011060a2b060106030f010104004103049e37,0,0,2025-06-02T11:19:15.428+0200,1748855955,428480
85.17.187.17,297472341,172.20.88.54,911742124,51042,53,udp,1,161,37256,,,,,123,3071020103300f02024a69020300ffe304010002010304243022041180001f8880db27547eac5b705d00000000020109020404d0bd810400040004003035041180001f8880db27547eac5b705d000000000400a81e020237f002010002010030123010060a2b060106030f0101040041020fd8,0,0,2025-06-02T11:19:15.429+0200,1748855955,429027
31.149.139.17,294360351,172.20.88.54,911742124,42261,245,udp,1,161,35939,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c8000000903002c4f52f570e60201020203570a0e0400040004003030040c8000000903002c4f52f570e60400a81e020237f002010002010030123010060a2b060106030f01010400410205ac,0,0,2025-06-02T11:19:15.429+0200,1748855955,429398
83.81.190.92,1555976531,172.20.88.54,911742124,37628,50,udp,1,161,47627,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f0558238cc597843302010102032be5e20400040004003030040c80000b2f0558238cc59784330400a81e020237f002010002010030123010060a2b060106030f010104004102023d,0,0,2025-06-02T11:19:15.429+0200,1748855955,429734
83.84.99.255,4284699731,172.20.88.54,911742124,43369,243,udp,1,161,53205,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300848a8df19400020108020401ba25680400040004003031040c800000090300848a8df194000400a81f020237f002010002010030133011060a2b060106030f01010400410305a803,0,0,2025-06-02T11:19:15.429+0200,1748855955,429965
31.161.245.23,401973535,172.20.88.54,911742124,31707,245,udp,1,161,46377,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000351a073c2002010202040215809d0400040004003030040c80000009030000351a073c200400a81e020237f002010002010030123010060a2b060106030f0101040041021e29,0,0,2025-06-02T11:19:15.430+0200,1748855955,430898
46.226.56.120,2016993838,172.20.88.54,911742124,20068,242,udp,1,161,33845,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300d4e880f60e000201210204038f5ac30400040004003031040c800000090300d4e880f60e000400a81f020237f002010002010030133011060a2b060106030f0101040041030993b4,0,0,2025-06-02T11:19:15.431+0200,1748855955,431138
37.74.81.15,256985637,172.20.88.54,911742124,36027,243,udp,1,161,40359,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300f40f1bc6be620201040204021fa79e0400040004003030040c800000090300f40f1bc6be620400a81e020237f002010002010030123010060a2b060106030f0101040041020a01,0,0,2025-06-02T11:19:15.433+0200,1748855955,433957
80.113.248.143,2415423824,172.20.88.54,911742124,21686,242,udp,1,161,59072,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c8000000903005c64f1f3200002010602034ef6470400040004003030040c8000000903005c64f1f320000400a81e020237f002010002010030123010060a2b060106030f01010400410201a0,0,0,2025-06-02T11:19:15.434+0200,1748855955,434333
45.81.222.206,3470676269,172.20.88.54,911742124,3654,244,udp,1,161,48783,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903000845d1047001020102020404647da80400040004003030040c8000000903000845d10470010400a81e020237f002010002010030123010060a2b060106030f0101040041020e92,0,0,2025-06-02T11:19:15.434+0200,1748855955,434609
37.26.225.32,551623205,172.20.88.54,911742124,4585,245,udp,1,161,40346,,,,,112,3066020103300e02024a6902020800040100020103041e301c040c000000090300cced4dbbf61002010302036bb6bf0400040004003031040c000000090300cced4dbbf6100400a81f020237f002010002010030133011060a2b060106030f010104004103028e16,0,0,2025-06-02T11:19:15.434+0200,1748855955,434717
46.145.241.47,804360494,172.20.88.54,911742124,1168,245,udp,1,161,51824,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300e8b7485b5fa002011002033316530400040004003030040c800000090300e8b7485b5fa00400a81e020237f002010002010030123010060a2b060106030f01010400410202f6,0,0,2025-06-02T11:19:15.434+0200,1748855955,434858
84.104.189.0,12413012,172.20.88.54,911742124,16124,243,udp,1,161,59942,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300285261fb640002010f020401d5b1b70400040004003031040c800000090300285261fb64000400a81f020237f002010002010030133011060a2b060106030f010104004103070439,0,0,2025-06-02T11:19:15.434+0200,1748855955,434986
31.160.78.72,1213112351,172.20.88.54,911742124,7242,244,udp,1,161,59880,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300a03d6f84e98802010202034d9cf80400040004003030040c800000090300a03d6f84e9880400a81e020237f002010002010030123010060a2b060106030f01010400410204f0,0,0,2025-06-02T11:19:15.435+0200,1748855955,435293
62.45.89.54,911813950,172.20.88.54,911742124,64052,51,udp,1,161,60635,,,,,135,307d020103300f02024a69020300ffe3040100020103042b302904158000304404464754343046544b3230303931363132020467aa77f802040092f1b9040004000400303a04158000304404464754343046544b32303039313631320400a81f020237f002010002010030133011060a2b060106030f0101040041030f3394,0,0,2025-06-02T11:19:15.435+0200,1748855955,435624
62.200.217.17,299485246,172.20.88.54,911742124,22052,242,udp,1,161,54371,,,,,111,3065020103300e02024a6902020800040100020103041e301c040c00000009030080a23599580002010602034fa6ce0400040004003030040c00000009030080a2359958000400a81e020237f002010002010030123010060a2b060106030f0101040041021bdc,0,0,2025-06-02T11:19:15.435+0200,1748855955,435779
45.91.69.65,1095064365,172.20.88.54,911742124,49532,246,udp,1,161,41479,,,,,114,3068020103300e02024a69020205dc040100020103041f301d040c800000090300c067af3fb5740201080204056c4a9c0400040004003032040c800000090300c067af3fb5740400a820020237f002010002010030143012060a2b060106030f01010400410400fee0f2,0,0,2025-06-02T11:19:15.436+0200,1748855955,436048
31.149.39.80,1344771359,172.20.88.54,911742124,59829,244,udp,1,161,59238,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903000062ec6e458c0201010204030c3e9e0400040004003030040c8000000903000062ec6e458c0400a81e020237f002010002010030123010060a2b060106030f010104004102157f,0,0,2025-06-02T11:19:20.734+0200,1748855960,734391
31.160.75.183,3075186719,172.20.88.54,911742124,22498,245,udp,1,161,47118,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300706d156c01ac02010202036997880400040004003030040c800000090300706d156c01ac0400a81e020237f002010002010030123010060a2b060106030f01010400410206f7,0,0,2025-06-02T11:19:46.329+0200,1748855986,329953
83.86.92.18,308041299,172.20.88.54,911742124,39519,50,udp,1,161,50707,,,,,112,3066020103300e02024a6902020578040100020103041f301d040c8000124c05906ebbd720f0330202009902032f5c6e0400040004003030040c8000124c05906ebbd720f0330400a81e020237f002010002010030123010060a2b060106030f01010400410201de,0,0,2025-06-02T11:22:41.438+0200,1748856161,438679
45.138.131.220,3699608109,172.20.88.54,911742124,41039,46,udp,1,161,45037,,,,,108,3062020103300f02024a69020300ffe3040100020103041b3019040b8000000903a0e0af154880020100020100040004000400302f040b8000000903a0e0af1548800400a81e020237f002010002010030123010060a2b060106030f0101040041021ca6,0,0,2025-06-02T11:22:41.439+0200,1748856161,439472
83.82.186.0,12210771,172.20.88.54,911742124,6186,243,udp,1,161,53058,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300f4bd9ee39c0002010b020401c362110400040004003031040c800000090300f4bd9ee39c000400a81f020237f002010002010030133011060a2b060106030f010104004103043a5e,0,0,2025-06-02T11:22:44.506+0200,1748856164,506660
80.231.152.72,1217980240,172.20.88.54,911742124,34337,53,udp,1,161,47898,,,,,140,308181020103300e02024a69020205c0040100020103042d302b041938303030343634373236393736363536653635373437333061020205220204008fa3ea040004000400303d0419383030303436343732363937363635366536353734373330610400a81e020237f002010002010030123010060a2b060106030f0101040041021830,0,0,2025-06-02T11:22:44.507+0200,1748856164,507002
84.241.152.186,3130585428,172.20.88.54,911742124,48587,245,udp,1,161,42785,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c80000009030000fec804980002011d020406d4d1410400040004003031040c80000009030000fec80498000400a81f020237f002010002010030133011060a2b060106030f0101040041030b7cde,0,0,2025-06-02T11:22:44.507+0200,1748856164,507241
85.146.216.185,3117978197,172.20.88.54,911742124,43287,243,udp,1,161,38259,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903003891b7bafc8002010402040229ac940400040004003030040c8000000903003891b7bafc800400a81e020237f002010002010030123010060a2b060106030f01010400410214b9,0,0,2025-06-02T11:22:44.507+0200,1748856164,507388
45.137.205.139,2345503021,172.20.88.54,911742124,12575,51,udp,1,161,50390,,,,,117,306b020103300f02024a69020300ffe30401000201030421301f040f800000e804435a4a3730333235423102011502030556230400040004003032040f800000e804435a4a373033323542310400a81d020237f00201000201003011300f060a2b060106030f01010400410110,0,0,2025-06-02T11:22:44.507+0200,1748856164,507557
62.25.54.62,1043732798,172.20.88.54,911742124,42869,245,udp,1,161,55966,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300e4387eccef0002011102033cd1070400040004003030040c800000090300e4387eccef000400a81e020237f002010002010030123010060a2b060106030f0101040041020153,0,0,2025-06-02T11:22:47.578+0200,1748856167,578114
80.65.123.160,2692432208,172.20.88.54,911742124,548,245,udp,1,161,48519,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300a44c11c1a06402010102031fc8c20400040004003030040c800000090300a44c11c1a0640400a81e020237f002010002010030123010060a2b060106030f0101040041020162,0,0,2025-06-02T11:22:47.578+0200,1748856167,578552
83.149.111.74,1248826707,172.20.88.54,911742124,2347,53,udp,1,161,60514,,,,,124,3072020103300f02024a69020300ffe304010002010304243022041180001f888020c0e762d1f75d630000000002010e020400a279100400040004003036041180001f888020c0e762d1f75d63000000000400a81f020237f002010002010030133011060a2b060106030f010104004103009a18,0,0,2025-06-02T11:22:47.578+0200,1748856167,578877
80.113.177.17,296841552,172.20.88.54,911742124,45376,242,udp,1,161,54122,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c8000000903005cb12e091300020105020402ba83220400040004003030040c8000000903005cb12e0913000400a81e020237f002010002010030123010060a2b060106030f01010400410226c3,0,0,2025-06-02T11:22:47.579+0200,1748856167,579272
23.249.237.230,3874355479,172.20.88.54,911742124,30086,244,udp,1,161,51476,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c0000000903005c3e06c2abe60201090204017ed5b90400040004003031040c0000000903005c3e06c2abe60400a81f020237f002010002010030133011060a2b060106030f01010400410315d818,0,0,2025-06-02T11:22:47.579+0200,1748856167,579450
5.188.87.197,3310861317,172.20.88.54,911742124,50448,55,udp,1,161,57398,,,,,112,3066020103300f02024a69020300ffe3040100020103041e301c040b80000a4c03ec3873d5382c020102020408b3cfc30400040004003030040b80000a4c03ec3873d5382c0400a81f020237f002010002010030133011060a2b060106030f0101040041030bff9e,0,0,2025-06-02T11:22:50.650+0200,1748856170,650647
80.112.59.1,20672592,172.20.88.54,911742124,23558,243,udp,1,161,42227,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c8000000903002c73a078040002011302033ef1b90400040004003030040c8000000903002c73a07804000400a81e020237f002010002010030123010060a2b060106030f0101040041027c5d,0,0,2025-06-02T11:22:50.651+0200,1748856170,651523
46.144.220.231,3889991726,172.20.88.54,911742124,39325,245,udp,1,161,35436,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000f28bb5411c0201010204032f7e400400040004003030040c80000009030000f28bb5411c0400a81e020237f002010002010030123010060a2b060106030f010104004102280d,0,0,2025-06-02T11:22:50.651+0200,1748856170,651808
46.144.145.7,126980142,172.20.88.54,911742124,37244,244,udp,1,161,51212,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000a2ee515ba002012b0204013ca3e80400040004003030040c80000009030000a2ee515ba00400a81e020237f002010002010030123010060a2b060106030f0101040041021300,0,0,2025-06-02T11:22:50.651+0200,1748856170,651975
84.30.231.21,367468116,172.20.88.54,911742124,60286,50,udp,1,161,37926,,,,,111,3065020103300e02024a6902020578040100020103041e301c040c80000b2f05705a9e7fc8f333020101020300decf0400040004003030040c80000b2f05705a9e7fc8f3330400a81e020237f002010002010030123010060a2b060106030f0101040041020709,0,0,2025-06-02T11:22:50.652+0200,1748856170,652263
81.175.103.191,3211243345,172.20.88.54,911742124,36198,243,udp,1,161,54915,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c800000090300108ccf35d603020102020402b90af70400040004003030040c800000090300108ccf35d6030400a81e020237f002010002010030123010060a2b060106030f0101040041023539,0,0,2025-06-02T11:22:50.652+0200,1748856170,652470
62.200.227.208,3504588862,172.20.88.54,911742124,42526,242,udp,1,161,60474,,,,,111,3065020103300e02024a6902020800040100020103041e301c040c00000009030080a23599100002010e02031affeb0400040004003030040c00000009030080a2359910000400a81e020237f002010002010030123010060a2b060106030f0101040041020943,0,0,2025-06-02T11:22:50.652+0200,1748856170,652685
31.160.251.49,838574111,172.20.88.54,911742124,5288,244,udp,1,161,33309,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300e4387ed4e18002010a02037fb5f30400040004003030040c800000090300e4387ed4e1800400a81e020237f002010002010030123010060a2b060106030f0101040041020561,0,0,2025-06-02T11:22:53.726+0200,1748856173,726818
46.144.103.136,2288488494,172.20.88.54,911742124,9014,244,udp,1,161,59808,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009030000c164dfc458020102020401d165970400040004003030040c80000009030000c164dfc4580400a81e020237f002010002010030123010060a2b060106030f0101040041021abf,0,0,2025-06-02T11:22:53.727+0200,1748856173,727177
84.104.208.0,13658196,172.20.88.54,911742124,5355,243,udp,1,161,34543,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903000029c200a800020121020401df0b480400040004003031040c8000000903000029c200a8000400a81f020237f002010002010030133011060a2b060106030f010104004103034ebe,0,0,2025-06-02T11:22:53.727+0200,1748856173,727408
84.28.210.1,30547028,172.20.88.54,911742124,19129,242,udp,1,161,40009,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c8000000903006c410e51c80002013502040092a5fd0400040004003031040c8000000903006c410e51c8000400a81f020237f002010002010030133011060a2b060106030f01010400410301b428,0,0,2025-06-02T11:22:53.727+0200,1748856173,727660
82.75.248.0,16272210,172.20.88.54,911742124,12031,243,udp,1,161,38822,,,,,114,3068020103300e02024a69020205dc0401000201030420301e040c8000000903000029c2019000020200b5020401cc95060400040004003031040c8000000903000029c20190000400a81f020237f002010002010030133011060a2b060106030f01010400410302b07d,0,0,2025-06-02T11:22:53.727+0200,1748856173,727947
84.29.98.108,1818369364,172.20.88.54,911742124,16937,50,udp,1,161,43740,,,,,110,3064020103300e02024a6902020578040100020103041e301c040c8000124c051c3e8437d48d3302017702031c7b60040004000400302f040c8000124c051c3e8437d48d330400a81d020237f00201000201003011300f060a2b060106030f0101040041017e,0,0,2025-06-02T11:22:53.728+0200,1748856173,728108
31.149.228.89,1508152607,172.20.88.54,911742124,40191,245,udp,1,161,50545,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300e4387ed18f8002010902032a0c280400040004003030040c800000090300e4387ed18f800400a81e020237f002010002010030123010060a2b060106030f01010400410200e4,0,0,2025-06-02T11:22:53.728+0200,1748856173,728467
45.83.175.34,581915437,172.20.88.54,911742124,3266,241,udp,1,161,50669,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c80000009030058ac7850cd0002011402033a06890400040004003030040c80000009030058ac7850cd000400a81e020237f002010002010030123010060a2b060106030f010104004102094a,0,0,2025-06-02T11:22:53.728+0200,1748856173,728720
46.44.142.80,1351494702,172.20.88.54,911742124,42818,242,udp,1,161,51901,,,,,112,3066020103300e02024a69020205dc040100020103041f301d040c80000009ee000008e3fffc14020101020406c31d6b0400040004003030040c80000009ee000008e3fffc140400a81e020237f002010002010030123010060a2b060106030f0101040041027338,0,0,2025-06-02T11:22:56.794+0200,1748856176,794598
62.204.50.100,1681050686,172.20.88.54,911742124,52003,56,udp,1,161,49819,,,,,117,306b020103300f02024a69020300ffe30401000201030421301f040f800000e804435a4a3534383047503402010602030f9a520400040004003032040f800000e804435a4a353438304750340400a81d020237f00201000201003011300f060a2b060106030f01010400410145,0,0,2025-06-02T11:22:56.794+0200,1748856176,794993
31.149.224.47,803247391,172.20.88.54,911742124,49647,244,udp,1,161,52913,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c800000090300502fa839e31402010202036aa3e50400040004003030040c800000090300502fa839e3140400a81e020237f002010002010030123010060a2b060106030f0101040041020945,0,0,2025-06-02T11:22:56.795+0200,1748856176,795265
23.249.234.33,569047319,172.20.88.54,911742124,32646,245,udp,1,161,34431,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c0000000903005c3e06c2abe60201090204017ed5c20400040004003031040c0000000903005c3e06c2abe60400a81f020237f002010002010030133011060a2b060106030f01010400410315d81a,0,0,2025-06-02T11:22:56.795+0200,1748856176,795436
84.106.41.34,573139540,172.20.88.54,911742124,29850,51,udp,1,161,43635,,,,,112,3066020103300e02024a6902020578040100020103041f301d040c8000124c05906ebbe82c4833020200a902031b05df0400040004003030040c8000124c05906ebbe82c48330400a81e020237f002010002010030123010060a2b060106030f01010400410201ec,0,0,2025-06-02T11:22:56.795+0200,1748856176,795676
80.115.163.1,27489104,172.20.88.54,911742124,56306,243,udp,1,161,44238,,,,,113,3067020103300e02024a69020205dc040100020103041f301d040c800000090300285261fac00002011402040095f9900400040004003031040c800000090300285261fac0000400a81f020237f002010002010030133011060a2b060106030f01010400410302827a,0,0,2025-06-02T11:22:56.796+0200,1748856176,796005
46.44.174.40,682503214,172.20.88.54,911742124,59038,243,udp,1,161,52878,,,,,111,3065020103300e02024a69020205dc040100020103041e301c040c00000009020000024b7d8d6f02010c0203651e4c0400040004003030040c00000009020000024b7d8d6f0400a81e020237f002010002010030123010060a2b060106030f010104004102069b,0,0,2025-06-02T11:22:56.796+0200,1748856176,796194
31.184.115.255,4285773855,172.20.88.54,911742124,46038,245,udp,1,161,53762,,,,,113,3067020103300e02024a6902020800040100020103041f301d040c502660000000010030000036020108020402eff2cb0400040004003031040c5026600000000100300000360400a81f020237f002010002010030133011060a2b060106030f01010400410300cb65,0,0,2025-06-02T11:22:56.796+0200,1748856176,796455
